,UMAP_1,UMAP_2,cluster,dbscan_cluster
0,-4.477591,16.23998,0,0
1,14.479293,-2.5387237,1,1
2,-1.9624757,19.257143,2,2
3,16.067223,-3.5624044,1,1
4,12.245742,-0.9010093,1,1
5,1.9110761,-8.558363,3,3
6,0.10655132,-10.302572,4,4
7,-8.840244,6.7209206,5,5
8,14.423585,6.5759583,6,6
9,11.590794,12.418029,7,7
10,-1.9568025,1.0843798,8,8
11,11.342513,-9.285976,9,9
12,1.5598211,18.68055,10,10
13,-1.461241,23.271385,2,2
14,-2.418476,-4.619971,11,11
15,13.136294,16.529797,12,12
16,-5.7691374,3.1046262,13,13
17,13.098552,6.076085,6,6
18,2.2119286,-0.78579384,14,14
19,8.06963,-1.718176,15,15
20,9.763274,-4.1357536,15,15
21,16.59132,-3.842113,1,1
22,-9.477841,-1.4979217,13,13
23,-3.4260926,21.262321,2,2
24,-5.183295,-4.71009,11,11
25,7.7311826,18.819607,16,16
26,0.9465537,2.4784842,8,8
27,21.40334,-2.1117141,17,17
28,13.822717,2.8189068,18,18
29,-4.9844756,-4.6133456,11,11
30,-3.242016,10.331515,19,19
31,13.777883,2.8401122,18,18
32,11.150011,-4.6277113,15,15
33,-5.830991,3.009153,13,13
34,0.23048422,0.023582492,14,14
35,-0.6527388,6.4628577,20,20
36,20.904242,9.898156,21,21
37,0.18383631,-10.253002,4,4
38,-3.0141747,14.433707,0,0
39,-3.0112987,14.432383,0,0
40,-11.702401,7.509012,5,5
41,-2.6847758,-10.2911,4,4
42,-6.555445,1.8788143,13,13
43,13.4709215,6.075516,6,6
44,-1.9199862,-4.767074,11,11
45,10.408645,-9.101933,9,9
46,10.661084,-9.143212,9,9
47,-3.408509,21.003435,2,2
48,7.9962115,-10.217661,9,9
49,20.56518,-0.2887532,17,17
50,15.385277,-3.1305363,1,1
51,14.671734,8.809283,6,6
52,-3.5177176,14.481672,0,0
53,19.428366,-8.17124,22,22
54,-2.959695,-10.004365,4,4
55,-5.113498,10.202606,19,19
56,0.059852503,-1.182144,14,14
57,-2.7968192,14.442412,0,0
58,-6.469826,2.0036633,13,13
59,-8.841132,6.720855,5,5
60,-5.225658,3.8731956,13,13
61,10.108028,11.995624,23,23
62,1.9603281,-8.501296,3,3
63,4.6434946,-9.437516,24,24
64,-8.136462,-0.25735563,13,13
65,-4.028769,14.651303,0,0
66,-3.505022,-4.384562,11,11
67,0.8548117,6.8439646,20,20
68,-3.3734343,21.820362,2,2
69,18.89743,-9.058078,22,22
70,4.6827736,-9.694272,24,24
71,0.4396108,0.31087822,14,14
72,-9.268589,6.8148932,5,5
73,9.357633,-3.9211502,15,15
74,-3.3241675,-4.393223,11,11
75,10.075574,-9.051128,9,9
76,17.188173,-4.1540985,1,1
77,-3.00685,22.544514,2,2
78,-1.3811314,14.542728,0,0
79,-3.1012533,-4.4327135,11,11
80,0.39169633,-1.4855233,14,14
81,1.1676127,6.9739194,20,20
82,1.8398066,-1.1807325,14,14
83,20.436302,-4.2049375,25,25
84,10.684798,4.2027235,18,18
85,0.7082163,0.55455226,14,14
86,13.453979,6.066269,6,6
87,-1.470466,14.598122,0,0
88,1.3163531,22.807867,2,2
89,-3.3538651,10.293181,19,19
90,13.46994,18.84952,12,12
91,19.435152,-8.182659,22,22
92,12.458265,6.223268,6,6
93,10.561425,4.3125486,18,18
94,19.169659,9.693968,21,21
95,-6.0523024,-5.552952,11,11
96,6.3787155,-14.641701,26,26
97,14.8627825,-2.7925353,1,1
98,-3.7015347,5.3376317,13,13
99,19.566206,-8.297132,22,22
100,1.9270006,-1.1001028,14,14
101,-3.3772168,20.85642,2,2
102,-2.619591,19.76805,2,2
103,14.563881,8.86923,6,6
104,14.172046,12.788221,7,7
105,7.784614,18.689165,16,16
106,8.8488035,11.277453,23,23
107,-6.5176344,1.934122,13,13
108,-4.621069,10.18152,19,19
109,2.1136496,-8.386656,3,3
110,-1.0647705,2.0311613,8,8
111,-9.67227,6.864011,5,5
112,9.672354,5.6872044,18,18
113,12.12262,8.836147,18,18
114,12.117568,8.831409,18,18
115,12.129976,8.843851,18,18
116,13.664639,17.975698,12,12
117,13.659619,17.954712,12,12
118,-5.3427124,3.730769,13,13
119,-1.2848271,-7.5561748,27,27
120,9.400663,16.809214,16,16
121,-9.217222,-1.272237,13,13
122,-9.219176,-1.2740173,13,13
123,13.093777,-12.171675,28,28
124,-5.783284,-5.2808623,11,11
125,-5.7930403,-5.2912164,11,11
126,-5.79038,-5.2882724,11,11
127,-5.7915115,-5.2889004,11,11
128,-1.600171,14.677058,0,0
129,-1.6311729,14.660743,0,0
130,-1.5990345,14.6785755,0,0
131,-1.5965167,14.680993,0,0
132,-1.6016307,14.677347,0,0
133,-1.5955509,14.677753,0,0
134,10.414956,4.454443,18,18
135,12.63361,6.131833,6,6
136,-0.07277193,-0.7339742,14,14
137,-3.9430618,10.217807,19,19
138,20.827698,-0.5685815,17,17
139,18.242205,21.196398,29,29
140,-6.057491,-5.557935,11,11
141,18.414812,-7.9067297,22,22
142,1.8161222,12.038759,30,30
143,16.510176,2.255399,17,17
144,-2.314986,0.6732686,8,8
145,-2.3096483,0.67795336,8,8
146,-2.3077307,0.68041986,8,8
147,-2.3153687,0.67314595,8,8
148,-2.3046317,0.6839137,8,8
149,4.8789196,-10.581724,24,24
150,15.4930525,-3.2061212,1,1
151,-3.115751,10.3673,19,19
152,-1.1021518,-7.3719544,27,27
153,-4.3300843,14.9494915,0,0
154,13.570024,2.891662,18,18
155,2.066035,-8.391388,3,3
156,2.0745347,-8.382422,3,3
157,2.0845485,-8.372841,3,3
158,2.0546653,-8.403074,3,3
159,9.5946045,11.753296,23,23
160,15.973462,22.423958,29,29
161,-10.093919,6.9099402,5,5
162,20.773571,-0.50433046,17,17
163,20.76018,-0.48871928,17,17
164,22.645653,12.331591,21,21
165,11.612934,12.416802,7,7
166,-11.28864,7.254533,5,5
167,1.4540721,18.652708,10,10
168,22.845705,12.743264,21,21
169,22.836903,12.740567,21,21
170,13.636696,2.8769398,18,18
171,-3.21048,20.50744,2,2
172,-10.176652,6.916983,5,5
173,-2.2526507,5.9955735,20,20
174,11.822566,16.023436,12,12
175,12.043202,8.798743,18,18
176,-11.480152,7.3585277,5,5
177,10.924542,4.005669,18,18
178,10.917589,4.010576,18,18
179,-3.2892337,20.655445,2,2
180,-3.2769544,20.651972,2,2
181,-3.2892861,20.655842,2,2
182,19.337845,-8.151125,22,22
183,13.070076,-12.193654,28,28
184,10.557756,7.9646096,18,18
185,-1.8675647,6.141765,20,20
186,13.744291,6.1460977,6,6
187,13.72149,6.1315656,6,6
188,13.139379,12.570256,7,7
189,0.18959571,-0.0330302,14,14
190,2.0336628,7.443663,20,20
191,2.0247781,7.4389405,20,20
192,18.70797,-9.233528,22,22
193,18.696184,-9.246028,22,22
194,18.708763,-9.23205,22,22
195,12.51901,20.395481,12,12
196,-2.0330198,19.306581,2,2
197,19.61521,-8.301387,22,22
198,19.636154,-8.31389,22,22
199,-6.517229,1.932376,13,13
200,-3.4171662,21.617348,2,2
201,4.655678,-9.491802,24,24
202,-1.7557139,19.11835,2,2
203,-1.7632875,19.12257,2,2
204,21.8203,10.754526,21,21
205,7.602811,19.567053,16,16
206,19.037256,19.309298,29,29
207,0.7629499,6.7980185,20,20
208,2.5383542,7.7683015,20,20
209,11.5461445,-9.332372,9,9
210,1.0982171,-1.6167431,14,14
211,-3.3821263,5.5731483,13,13
212,19.714146,-8.217689,22,22
213,19.74531,-8.215368,22,22
214,19.719389,-8.224321,22,22
215,19.70343,-8.240464,22,22
216,19.713562,-8.218433,22,22
217,19.695396,-8.227611,22,22
218,19.721237,-8.215879,22,22
219,19.708155,-8.227009,22,22
220,19.739977,-8.190057,22,22
221,19.728838,-8.188809,22,22
222,19.711264,-8.221857,22,22
223,19.715755,-8.216204,22,22
224,1.0920221,-1.6071188,14,14
225,4.507305,-9.052583,24,24
226,-2.3731856,23.117168,2,2
227,-2.3619885,23.120062,2,2
228,-2.3778133,23.109554,2,2
229,-2.3672223,23.115658,2,2
230,-2.380961,23.101917,2,2
231,-2.3673408,23.11517,2,2
232,-2.3673346,23.11547,2,2
233,-2.3622684,23.118713,2,2
234,-2.3260016,23.160799,2,2
235,-2.3715062,23.120161,2,2
236,-2.3685782,23.118975,2,2
237,11.887641,12.453561,7,7
238,-2.9267025,-10.065362,4,4
239,1.3841268,22.763952,2,2
240,1.6429058,-8.871335,3,3
241,15.973306,22.419874,29,29
242,15.955646,22.435465,29,29
243,15.971492,22.421278,29,29
244,16.874386,22.057804,29,29
245,13.058294,19.635231,12,12
246,9.632188,11.769466,23,23
247,10.687401,-0.2001121,1,1
248,7.6921477,9.930009,23,23
249,-2.5212276,19.66627,2,2
250,13.166191,16.560104,12,12
251,12.295254,20.669403,12,12
252,6.317034,-14.278342,26,26
253,6.30546,-14.278661,26,26
254,9.761198,6.759966,18,18
255,-0.0130504565,-0.45810434,14,14
256,21.197569,10.105055,21,21
257,17.100073,2.063284,17,17
258,7.5662985,9.539756,23,23
259,19.973671,9.5692425,21,21
260,0.7277106,6.801915,20,20
261,0.7109444,6.78558,20,20
262,-1.3801535,18.893574,2,2
263,14.432268,12.842841,7,7
264,13.547575,2.9091468,18,18
265,-1.1187071,10.974333,19,19
266,-1.1374717,10.958803,19,19
267,0.86144966,23.008612,2,2
268,13.369885,6.055305,6,6
269,22.208202,11.336423,21,21
270,1.2873838,-5.3107533,31,31
271,19.462955,0.6789213,17,17
272,-7.3276753,0.64328367,13,13
273,9.680266,16.66132,16,16
274,22.81718,12.697808,21,21
275,19.104067,9.726821,21,21
276,1.8282202,12.046899,30,30
277,6.303071,-14.283556,26,26
278,15.42292,-3.159834,1,1
279,-5.4167957,10.25273,19,19
280,20.567322,9.696571,21,21
281,-1.4868094,-10.835063,4,4
282,20.7893,-0.5221838,17,17
283,-3.5060818,5.490331,13,13
284,-5.804126,-5.3017635,11,11
285,19.029984,19.234797,29,29
286,19.932285,-4.5079846,25,25
287,-4.255437,-4.418971,11,11
288,4.6598883,-9.50252,24,24
289,9.373523,16.826122,16,16
290,-7.9882107,-0.10174537,13,13
291,-8.454792,-0.57721895,13,13
292,-1.9351183,1.110639,8,8
293,-1.9142588,1.1332201,8,8
294,-1.9114066,1.1372195,8,8
295,-7.33841,0.63164866,13,13
296,2.4925215,7.7353616,20,20
297,1.487249,-9.043143,3,3
298,1.4731274,-9.05774,3,3
299,4.612687,-9.35162,24,24
300,12.068932,8.814141,18,18
301,-6.562006,10.380101,19,19
302,-6.5871987,10.374573,19,19
303,-6.5866036,10.374076,19,19
304,2.0316293,12.19808,30,30
305,22.591518,12.205072,21,21
306,22.72607,12.501137,21,21
307,16.596579,-3.8452218,1,1
308,14.47969,12.857964,7,7
309,14.124104,2.7509062,18,18
310,8.070091,18.041214,16,16
311,7.956255,18.259539,16,16
312,15.101533,8.527991,6,6
313,-0.50641876,6.487198,20,20
314,2.6279242,-0.13625933,14,14
315,20.191221,0.06953132,17,17
316,13.477447,6.083465,6,6
317,-1.7008305,19.084244,2,2
318,-4.4672065,15.231785,0,0
319,-4.4733,15.225846,0,0
320,-0.365798,23.305357,2,2
321,8.474675,-3.0071695,15,15
322,-11.571332,7.4130945,5,5
323,-11.573747,7.4142885,5,5
324,-6.1501517,-5.6524744,11,11
325,20.8593,-0.60542256,17,17
326,19.79349,9.537328,21,21
327,10.380125,7.7810807,18,18
328,8.641828,11.107383,23,23
329,-2.3599615,10.554377,19,19
330,13.024502,19.685505,12,12
331,10.792141,-0.23003714,1,1
332,4.9712925,-11.3008175,24,24
333,18.689354,18.074018,29,29
334,19.815483,9.542468,21,21
335,21.905235,10.867793,21,21
336,13.061665,-1.4581442,1,1
337,-3.2376585,14.44159,0,0
338,-3.219513,14.434448,0,0
339,-6.8756967,1.2395512,13,13
340,18.910318,-4.858505,25,25
341,1.9926292,12.16929,30,30
342,20.96521,-0.75163805,17,17
343,-5.1558423,10.208292,19,19
344,22.559393,12.162206,21,21
345,-3.4455626,5.5362043,13,13
346,0.81551975,-5.180528,31,31
347,12.039736,21.007011,12,12
348,1.5660359,-8.956722,3,3
349,22.929033,12.948454,21,21
350,22.93027,12.9588585,21,21
351,8.103582,-2.3212826,15,15
352,-2.3245223,-4.6498423,11,11
353,-1.1577786,-7.428346,27,27
354,12.124314,16.084679,12,12
355,14.600602,8.849229,6,6
356,13.567954,18.548712,12,12
357,12.641299,6.136027,6,6
358,12.634848,6.136602,6,6
359,12.657051,6.128907,6,6
360,-4.253684,10.198231,19,19
361,0.1297048,-1.3246272,14,14
362,14.484791,6.6187644,6,6
363,-0.46822822,-10.519797,4,4
364,7.829018,-10.423086,9,9
365,16.567337,-3.8288476,1,1
366,-7.1981955,0.801416,13,13
367,-7.1835175,0.8177641,13,13
368,-2.9723532,-10.012103,4,4
369,10.498349,-4.4132905,15,15
370,2.3914554,12.535979,30,30
371,16.099586,22.349691,29,29
372,1.4347234,18.656803,10,10
373,-6.2330856,2.379856,13,13
374,9.088783,-9.32605,9,9
375,17.677559,1.8405398,17,17
376,20.012562,0.22934222,17,17
377,18.216173,-7.8104925,22,22
378,18.201864,-7.795544,22,22
379,9.772096,6.7744055,18,18
380,18.775377,-4.842873,25,25
381,-0.5874526,-10.561059,4,4
382,8.8076,-0.27849814,15,15
383,8.828012,-0.26148212,15,15
384,13.561884,9.051422,6,6
385,-1.5846518,-10.838106,4,4
386,10.990074,8.296292,18,18
387,-8.879801,6.74458,5,5
388,-11.258603,7.2363296,5,5
389,-11.240546,7.218079,5,5
390,9.700897,6.66435,18,18
391,-3.8881423,10.222407,19,19
392,1.5001631,7.144084,20,20
393,1.1498324,18.606928,10,10
394,18.210045,17.360163,29,29
395,18.182505,17.329933,29,29
396,18.195425,17.342726,29,29
397,18.192238,17.340364,29,29
398,-5.034057,4.092286,13,13
399,-5.049768,4.0764236,13,13
400,18.69189,18.053295,29,29
401,16.962404,-4.0417295,1,1
402,-1.8199198,10.744716,19,19
403,-0.103612825,-0.62429744,14,14
404,-5.1936507,-4.7216444,11,11
405,16.821629,22.089157,29,29
406,13.623707,18.251072,12,12
407,-3.4167707,21.627441,2,2
408,9.869827,-4.192439,15,15
409,-0.2778832,2.4783819,8,8
410,-0.30285954,2.4679234,8,8
411,8.764894,-9.549409,9,9
412,19.899672,-4.5226955,25,25
413,19.90853,-4.518033,25,25
414,19.457314,-8.515655,22,22
415,4.0225058,-8.298548,24,24
416,-7.2024674,10.264746,19,19
417,-7.194351,10.25459,19,19
418,-7.187948,10.260207,19,19
419,16.6434,2.211313,17,17
420,0.74686927,23.057644,2,2
421,1.4729292,7.148502,20,20
422,18.931293,-9.030581,22,22
423,1.4614207,1.0996417,14,14
424,8.237094,-9.996091,9,9
425,9.078673,-3.7273884,15,15
426,9.056545,-3.7055893,15,15
427,8.260551,-2.6411517,15,15
428,10.651536,8.039657,18,18
429,-5.7226195,10.298093,19,19
430,-5.720925,10.3041315,19,19
431,-5.716873,10.305836,19,19
432,-5.7220654,10.304395,19,19
433,0.80321974,2.539856,8,8
434,12.026221,21.020496,12,12
435,0.15798241,-1.369442,14,14
436,11.662184,-4.885994,15,15
437,-4.4723196,15.917951,0,0
438,12.243546,3.3160574,18,18
439,-3.265709,14.441644,0,0
440,-0.54057467,23.30183,2,2
441,-0.5364287,23.301643,2,2
442,6.4265494,-14.816222,26,26
443,0.8469423,6.8404126,20,20
444,-0.60426164,-10.567591,4,4
445,22.688086,12.419612,21,21
446,13.630976,9.06724,6,6
447,13.899077,2.8107457,18,18
448,-2.2391448,14.500748,0,0
449,-2.2552204,14.498274,0,0
450,-2.2205358,14.507946,0,0
451,7.826504,-10.409638,9,9
452,4.81541,-10.3539295,24,24
453,13.115248,16.508472,12,12
454,19.23409,9.642849,21,21
455,-1.0000966,11.006973,19,19
456,13.542604,17.076471,12,12
457,11.660427,-4.8845987,15,15
458,8.5411005,11.019668,23,23
459,-3.7073712,5.333307,13,13
460,22.936172,12.970837,21,21
461,-9.665645,6.876303,5,5
462,-9.649639,6.8617916,5,5
463,12.145169,12.477134,7,7
464,-5.3975573,10.248652,19,19
465,-5.4064026,10.249818,19,19
466,8.57579,11.050442,23,23
467,1.2680744,-1.5347252,14,14
468,13.714603,2.8559883,18,18
469,13.721057,2.8543396,18,18
470,22.391134,11.693254,21,21
471,18.225258,21.21494,29,29
472,18.209715,21.229721,29,29
473,10.45991,7.8680863,18,18
474,13.371795,16.819906,12,12
475,-4.4805937,16.246561,0,0
476,4.899046,-11.707291,24,24
477,9.862743,5.2315044,18,18
478,-0.08811722,-0.57726693,14,14
479,-1.0564762,18.740107,2,2
480,-1.038919,18.726576,2,2
481,-1.0508331,18.735596,2,2
482,-2.4917758,19.641104,2,2
483,8.80104,11.235738,23,23
484,-2.2152438,6.015642,20,20
485,4.947125,-11.423544,24,24
486,3.07624,-4.6325536,32,32
487,3.0713494,-4.636533,32,32
488,10.901136,-4.512996,15,15
489,-2.8100622,-4.5141335,11,11
490,21.194286,-2.9194694,17,17
491,18.220844,21.220064,29,29
492,-5.8951902,-5.3934593,11,11
493,13.660918,18.01641,12,12
494,3.081372,-4.6254334,32,32
495,8.082845,-10.133333,9,9
496,-3.987358,14.639281,0,0
497,7.4994884,19.7883,16,16
498,-5.357601,3.7142282,13,13
499,-5.354596,3.7190077,13,13
500,-5.352251,3.7236774,13,13
501,-5.3538446,3.7190819,13,13
502,-5.3563,3.7159088,13,13
503,-5.33726,3.7397506,13,13
504,-5.3756304,3.6958144,13,13
505,7.735176,18.811594,16,16
506,-3.5101278,14.478399,0,0
507,-3.5204198,14.480277,0,0
508,7.5519648,9.551547,23,23
509,7.5510263,9.549627,23,23
510,7.544197,9.546411,23,23
511,7.5504236,9.549887,23,23
512,7.550356,9.55619,23,23
513,12.314404,20.648952,12,12
514,9.164079,-3.7897358,15,15
515,-2.166591,14.521631,0,0
516,1.4477,1.0933696,14,14
517,-2.3415563,10.566746,19,19
518,-2.3351467,10.5728245,19,19
519,-2.3360462,10.572933,19,19
520,-3.9941788,5.0990224,13,13
521,-3.9624267,5.127577,13,13
522,7.588002,9.515221,23,23
523,2.4739647,-0.42311388,14,14
524,17.741693,-4.3875513,1,1
525,18.0602,1.6039304,17,17
526,1.1887825,0.90142655,14,14
527,9.225562,-9.246891,9,9
528,9.220682,-9.245368,9,9
529,12.617593,20.266243,12,12
530,13.728781,6.1311235,6,6
531,4.8380036,-10.421196,24,24
532,12.506404,12.499534,7,7
533,4.898539,-11.7155905,24,24
534,1.4021477,7.0978355,20,20
535,17.107796,-4.133874,1,1
536,0.28469107,23.18336,2,2
537,6.399878,-14.699672,26,26
538,19.062069,19.381956,29,29
539,0.16257182,-1.3523382,14,14
540,-1.827227,-10.768316,4,4
541,-1.4257351,23.276615,2,2
542,14.246707,8.977034,6,6
543,13.028265,19.678392,12,12
544,19.247646,-4.751919,25,25
545,0.48499876,23.12763,2,2
546,9.217095,-9.251121,9,9
547,9.209079,-9.253871,9,9
548,9.200659,-9.262194,9,9
549,9.207241,-9.254073,9,9
550,9.200666,-9.258856,9,9
551,20.554836,9.686362,21,21
552,0.18104665,-1.3707294,14,14
553,-1.9512811,-4.7560005,11,11
554,1.7827053,-8.707267,3,3
555,8.069707,-1.7057952,15,15
556,18.74814,18.219093,29,29
557,13.109845,3.0001876,18,18
558,-0.741974,6.4489408,20,20
559,9.828783,-9.0985775,9,9
560,19.255661,-8.136448,22,22
561,-1.094161,2.0036948,8,8
562,-1.0821733,2.0147977,8,8
563,2.5373306,7.765833,20,20
564,2.530971,7.7613354,20,20
565,16.037209,22.373308,29,29
566,10.733969,4.1600013,18,18
567,13.454145,12.614131,7,7
568,-0.11922152,-0.58828163,14,14
569,-4.139299,14.737339,0,0
570,14.902542,-2.8185587,1,1
571,12.593318,12.50832,7,7
572,12.593889,12.508313,7,7
573,12.593351,12.508298,7,7
574,18.774952,1.1790457,17,17
575,11.3516655,-4.721647,15,15
576,-3.2121325,22.280935,2,2
577,19.018501,19.13829,29,29
578,-3.120957,14.420968,0,0
579,-3.178424,14.433981,0,0
580,12.52178,-1.0967277,1,1
581,-4.5169835,10.186716,19,19
582,-4.5018773,10.186621,19,19
583,-4.503912,10.186343,19,19
584,-4.5169406,10.186353,19,19
585,-2.2633111,14.478475,0,0
586,20.848911,9.864839,21,21
587,-9.504284,-1.5212808,13,13
588,17.723608,1.8076988,17,17
589,11.249932,16.042015,12,12
590,-1.5306336,-10.842458,4,4
591,4.8192573,-10.360983,24,24
592,8.614263,-9.676498,9,9
593,2.082146,-0.934924,14,14
594,-0.5143394,2.366803,8,8
595,11.572047,-9.328812,9,9
596,18.98572,18.831268,29,29
597,3.085192,-4.6214523,32,32
598,3.084664,-4.6216164,32,32
599,3.102339,-4.604246,32,32
600,19.04095,19.342985,29,29
601,21.361355,-1.7590662,17,17
602,-2.2444427,6.003033,20,20
603,-2.2365203,6.0144567,20,20
604,12.3586235,20.594624,12,12
605,12.35904,20.591047,12,12
606,11.011337,-0.28838316,1,1
607,11.022104,-0.29090887,1,1
608,4.9677663,-11.314314,24,24
609,21.829794,10.764417,21,21
610,-0.68163824,-10.614096,4,4
611,-0.64999324,-10.588234,4,4
612,-0.65155894,-10.594041,4,4
613,-0.6535649,-10.589283,4,4
614,-0.65796936,-10.58115,4,4
615,-6.8498344,1.2784015,13,13
616,-5.6791706,3.219185,13,13
617,18.879917,18.55637,29,29
618,13.452233,18.886106,12,12
619,-0.37682542,6.510413,20,20
620,18.752666,20.541174,29,29
621,11.304159,12.346519,7,7
622,-4.0857377,14.693959,0,0
623,-4.072511,14.67797,0,0
624,8.433282,-9.828375,9,9
625,16.881336,-3.9906654,1,1
626,-2.243293,10.605115,19,19
627,0.22649257,-1.4210362,14,14
628,-1.6431898,14.681669,0,0
629,-2.9163601,14.436097,0,0
630,16.766287,22.117382,29,29
631,7.66361,19.187368,16,16
632,12.823499,3.116389,18,18
633,13.7674,9.088178,6,6
634,-0.55076665,2.3452861,8,8
635,16.561,-3.825482,1,1
636,18.4369,17.65437,29,29
637,15.975022,22.422377,29,29
638,-5.771922,10.323205,19,19
639,-5.756162,10.306244,19,19
640,20.612062,9.7296295,21,21
641,7.8009315,18.650509,16,16
642,0.96429896,2.461144,8,8
643,21.388338,-1.7302284,17,17
644,21.401007,-1.7528846,17,17
645,21.392103,-1.7446482,17,17
646,2.5803401,-0.25193864,14,14
647,10.445724,7.8536315,18,18
648,9.185558,16.940544,16,16
649,-8.985406,6.777281,5,5
650,9.269172,11.559731,23,23
651,14.903555,-2.8238158,1,1
652,0.3000171,2.6334586,8,8
653,-3.4614465,5.523341,13,13
654,-8.452952,-0.57554317,13,13
655,-8.465304,-0.58808655,13,13
656,-2.9683287,20.160725,2,2
657,11.897158,12.460166,7,7
658,-2.2936208,5.9800487,20,20
659,-3.260877,20.587734,2,2
660,8.340018,10.836253,23,23
661,8.368012,10.865013,23,23
662,0.7981001,6.8131614,20,20
663,13.417033,18.953808,12,12
664,12.715676,20.131153,12,12
665,1.9452823,12.128889,30,30
666,1.9561055,12.139868,30,30
667,1.9621712,12.145251,30,30
668,13.056534,-12.212177,28,28
669,19.388838,-4.705307,25,25
670,7.994276,-10.217874,9,9
671,12.713599,20.140015,12,12
672,21.373974,-2.4185884,17,17
673,19.130083,0.93117887,17,17
674,16.885786,22.057957,29,29
675,16.87956,22.061357,29,29
676,16.842443,22.09548,29,29
677,13.7979355,12.674087,7,7
678,11.194619,-0.35301387,1,1
679,11.191868,-0.3469392,1,1
680,9.147201,-9.2956,9,9
681,1.7846967,-1.2240325,14,14
682,15.372927,-3.122481,1,1
683,15.382583,-3.1289427,1,1
684,19.817146,9.52699,21,21
685,-5.768191,3.1040246,13,13
686,7.9083705,-10.307584,9,9
687,-5.76387,3.1101623,13,13
688,-5.760057,3.1155875,13,13
689,-1.3140967,23.285496,2,2
690,21.08813,-0.9351188,17,17
691,21.098074,-0.94652075,17,17
692,-3.4539106,-4.388332,11,11
693,-3.4858718,-4.399506,11,11
694,-3.4797833,-4.402283,11,11
695,-11.265744,7.239433,5,5
696,-2.5759058,-10.368949,4,4
697,-3.389293,-4.3753705,11,11
698,7.5805416,19.590014,16,16
699,4.4531345,-8.918498,24,24
700,-8.0400305,-0.1566292,13,13
701,10.320526,4.554073,18,18
702,20.975643,-0.7675848,17,17
703,-9.510594,-1.5280474,13,13
704,-9.516727,-1.53396,13,13
705,-9.504494,-1.521616,13,13
706,-9.51427,-1.5306702,13,13
707,-9.507255,-1.5242969,13,13
708,11.172056,-9.236056,9,9
709,-7.194123,10.251131,19,19
710,-2.5002167,14.475291,0,0
711,0.32661882,-1.4654045,14,14
712,11.658577,-4.885246,15,15
713,11.660965,-4.8865128,15,15
714,9.544056,16.726622,16,16
715,13.66312,17.78515,12,12
716,21.828466,10.763829,21,21
717,21.826956,10.762124,21,21
718,21.810696,10.745627,21,21
719,21.301157,-2.6921642,17,17
720,0.20569706,2.61094,8,8
721,-1.2961519,1.833154,8,8
722,-1.3074614,1.821954,8,8
723,2.4204843,-0.503534,14,14
724,2.4126832,-0.51286876,14,14
725,10.366249,-9.092292,9,9
726,-0.26399854,11.223186,19,19
727,0.14514199,-1.3414885,14,14
728,0.71477026,-5.1386952,31,31
729,0.72091603,-5.139582,31,31
730,0.72040206,-5.1392474,31,31
731,-1.3970867,14.551986,0,0
732,-0.64294,2.2808673,8,8
733,9.253183,-9.234897,9,9
734,4.8866525,-10.595218,24,24
735,-1.6799806,10.782596,19,19
736,11.407052,8.537797,18,18
737,-6.041179,10.351488,19,19
738,-3.361034,20.813719,2,2
739,11.661389,-9.3363285,9,9
740,-8.973943,6.786476,5,5
741,-3.0316286,-4.4478683,11,11
742,-0.06400514,-10.358205,4,4
743,22.942963,12.9822855,21,21
744,21.403606,-2.1323307,17,17
745,-4.2604523,-4.436335,11,11
746,13.134178,-1.518596,1,1
747,13.135335,-1.5175112,1,1
748,13.119071,-1.503316,1,1
749,-4.449513,15.169441,0,0
750,0.31891993,2.6183414,8,8
751,10.614768,4.26316,18,18
752,-1.4588646,18.946522,2,2
753,13.646887,17.381601,12,12
754,13.6496315,17.380987,12,12
755,13.649292,17.38114,12,12
756,0.4537955,-5.0558414,31,31
757,1.3892113,22.761702,2,2
758,1.6009263,-8.918654,3,3
759,-4.477989,15.8420925,0,0
760,18.902266,18.601257,29,29
761,10.992767,3.953791,18,18
762,4.6706376,-9.621173,24,24
763,20.054878,-4.44462,25,25
764,17.517063,-4.282194,1,1
765,15.388921,7.962655,6,6
766,19.209982,-4.7793612,25,25
767,8.564196,-3.1360517,15,15
768,10.592015,4.2857156,18,18
769,0.8089046,-5.1709228,31,31
770,8.068786,-1.7002729,15,15
771,-3.27192,20.616093,2,2
772,-3.2768967,20.622824,2,2
773,-4.476632,16.24577,0,0
774,0.76512736,0.5989018,14,14
775,8.189373,10.680712,23,23
776,19.487356,-8.49988,22,22
777,-9.325217,-1.3658181,13,13
778,-2.5719995,19.717253,2,2
779,2.667756,12.974686,30,30
780,21.286448,-1.3585792,17,17
781,19.402462,-8.557089,22,22
782,-8.924772,-1.0143678,13,13
783,-8.923827,-1.0134338,13,13
784,-8.91158,-1.0023291,13,13
785,9.701427,6.643182,18,18
786,9.693474,6.6346846,18,18
787,-1.4191573,14.563054,0,0
788,-1.5316781,-10.854104,4,4
789,13.33725,16.777529,12,12
790,8.106956,-1.1143434,15,15
791,9.028609,-0.17705096,15,15
792,-2.2745826,-4.6637464,11,11
793,-2.2583604,-4.667513,11,11
794,11.754574,-9.381247,9,9
795,11.734509,-9.374019,9,9
796,14.815447,8.73131,6,6
797,0.64262646,6.7645597,20,20
798,-8.799945,-0.9032585,13,13
799,-2.9564521,14.435243,0,0
