artist,title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,tag,hdbscan_cluster,dbscan_cluster
otis taylor,resurrection blues,4xxo9sAIeVTKIvs0iehYqG,0.577,0.474,5,-11.67,1,0.0369,0.762,0.699,0.111,0.38,108.625,audio_features,spotify:track:4xxo9sAIeVTKIvs0iehYqG,https://api.spotify.com/v1/tracks/4xxo9sAIeVTKIvs0iehYqG,https://api.spotify.com/v1/audio-analysis/4xxo9sAIeVTKIvs0iehYqG,359107,3,not_hot,-1,16
k.d. lang,i'm down to my last cigarette,4RkQSuE9MyxmFcZ8kzL3Rv,0.498,0.215,9,-16.236,1,0.0293,0.795,0.0495,0.0704,0.0977,111.126,audio_features,spotify:track:4RkQSuE9MyxmFcZ8kzL3Rv,https://api.spotify.com/v1/tracks/4RkQSuE9MyxmFcZ8kzL3Rv,https://api.spotify.com/v1/audio-analysis/4RkQSuE9MyxmFcZ8kzL3Rv,248600,3,not_hot,205,18
baillie & the boys,(wish i had a) heart of stone,1FipIh4nPa9zKMspunsj7M,0.802,0.355,2,-14.587,0,0.0311,0.444,2.51e-06,0.319,0.67,119.172,audio_features,spotify:track:1FipIh4nPa9zKMspunsj7M,https://api.spotify.com/v1/tracks/1FipIh4nPa9zKMspunsj7M,https://api.spotify.com/v1/audio-analysis/1FipIh4nPa9zKMspunsj7M,258627,4,not_hot,82,6
timbaland & magoo,drop,2bLqfJjuC5syrsgDsZfGmn,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,audio_features,spotify:track:2bLqfJjuC5syrsgDsZfGmn,https://api.spotify.com/v1/tracks/2bLqfJjuC5syrsgDsZfGmn,https://api.spotify.com/v1/audio-analysis/2bLqfJjuC5syrsgDsZfGmn,179120,4,not_hot,47,8
luciano,never give up my pride,02oflbh0MIscBQ0roJdo18,0.867,0.503,4,-9.652,0,0.113,0.292,0.0,0.161,0.741,123.998,audio_features,spotify:track:02oflbh0MIscBQ0roJdo18,https://api.spotify.com/v1/tracks/02oflbh0MIscBQ0roJdo18,https://api.spotify.com/v1/audio-analysis/02oflbh0MIscBQ0roJdo18,231973,4,not_hot,241,1
jodeci,freek'n you,43sNw9nvGYGLYnNiwI8oMZ,0.709,0.52,5,-9.365,0,0.0301,0.0682,0.0,0.0629,0.453,134.173,audio_features,spotify:track:43sNw9nvGYGLYnNiwI8oMZ,https://api.spotify.com/v1/tracks/43sNw9nvGYGLYnNiwI8oMZ,https://api.spotify.com/v1/audio-analysis/43sNw9nvGYGLYnNiwI8oMZ,379240,4,not_hot,29,29
led zeppelin,carouselambra,0YZKbKo9i91i7LD0m1KASq,0.345,0.88,2,-8.62,1,0.0349,0.00662,0.306,0.0498,0.609,110.979,audio_features,spotify:track:0YZKbKo9i91i7LD0m1KASq,https://api.spotify.com/v1/tracks/0YZKbKo9i91i7LD0m1KASq,https://api.spotify.com/v1/audio-analysis/0YZKbKo9i91i7LD0m1KASq,634013,4,not_hot,144,29
bing crosby,silent night,2JwJqDEqC5IPl5bN3klNHD,0.18,0.137,8,-14.959,1,0.0336,0.964,0.42,0.123,0.211,91.049,audio_features,spotify:track:2JwJqDEqC5IPl5bN3klNHD,https://api.spotify.com/v1/tracks/2JwJqDEqC5IPl5bN3klNHD,https://api.spotify.com/v1/audio-analysis/2JwJqDEqC5IPl5bN3klNHD,156893,4,not_hot,121,19
bing crosby,moonlight bay,2JwJqDEqC5IPl5bN3klNHD,0.18,0.137,8,-14.959,1,0.0336,0.964,0.42,0.123,0.211,91.049,audio_features,spotify:track:2JwJqDEqC5IPl5bN3klNHD,https://api.spotify.com/v1/tracks/2JwJqDEqC5IPl5bN3klNHD,https://api.spotify.com/v1/audio-analysis/2JwJqDEqC5IPl5bN3klNHD,156893,4,not_hot,121,19
the black angels,comanche moon,0nwfRPqSPKxrcncIbOF2DJ,0.195,0.685,0,-4.141,1,0.0346,4.68e-05,0.224,0.222,0.271,165.409,audio_features,spotify:track:0nwfRPqSPKxrcncIbOF2DJ,https://api.spotify.com/v1/tracks/0nwfRPqSPKxrcncIbOF2DJ,https://api.spotify.com/v1/audio-analysis/0nwfRPqSPKxrcncIbOF2DJ,291080,3,not_hot,31,21
popa chubby,sweat,3QQH3sINjCT91WavuMwn6S,0.476,0.506,4,-9.08,0,0.179,0.516,0.0,0.0949,0.606,86.015,audio_features,spotify:track:3QQH3sINjCT91WavuMwn6S,https://api.spotify.com/v1/tracks/3QQH3sINjCT91WavuMwn6S,https://api.spotify.com/v1/audio-analysis/3QQH3sINjCT91WavuMwn6S,351960,4,not_hot,118,16
pennywise,rules,1ybhXkz4S8k9fdBZNBan7L,0.408,0.82,0,-5.116,1,0.0423,0.0118,6.58e-06,0.689,0.382,98.288,audio_features,spotify:track:1ybhXkz4S8k9fdBZNBan7L,https://api.spotify.com/v1/tracks/1ybhXkz4S8k9fdBZNBan7L,https://api.spotify.com/v1/audio-analysis/1ybhXkz4S8k9fdBZNBan7L,180893,4,not_hot,102,8
pet shop boys,always on my mind,2SWn864dJI5RNyrp3F4Kp1,0.533,0.889,7,-4.566,1,0.0362,0.00366,0.0593,0.338,0.579,124.768,audio_features,spotify:track:2SWn864dJI5RNyrp3F4Kp1,https://api.spotify.com/v1/tracks/2SWn864dJI5RNyrp3F4Kp1,https://api.spotify.com/v1/audio-analysis/2SWn864dJI5RNyrp3F4Kp1,237653,4,not_hot,271,17
pet shop boys,always on my mind / in my house,2SWn864dJI5RNyrp3F4Kp1,0.533,0.889,7,-4.566,1,0.0362,0.00366,0.0593,0.338,0.579,124.768,audio_features,spotify:track:2SWn864dJI5RNyrp3F4Kp1,https://api.spotify.com/v1/tracks/2SWn864dJI5RNyrp3F4Kp1,https://api.spotify.com/v1/audio-analysis/2SWn864dJI5RNyrp3F4Kp1,237653,4,not_hot,271,17
pet shop boys,so hard,2SWn864dJI5RNyrp3F4Kp1,0.533,0.889,7,-4.566,1,0.0362,0.00366,0.0593,0.338,0.579,124.768,audio_features,spotify:track:2SWn864dJI5RNyrp3F4Kp1,https://api.spotify.com/v1/tracks/2SWn864dJI5RNyrp3F4Kp1,https://api.spotify.com/v1/audio-analysis/2SWn864dJI5RNyrp3F4Kp1,237653,4,not_hot,271,17
avicii,without you (feat. sandro cavazza),6Pgkp4qUoTmJIPn7ReaGxL,0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993,audio_features,spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,https://api.spotify.com/v1/tracks/6Pgkp4qUoTmJIPn7ReaGxL,https://api.spotify.com/v1/audio-analysis/6Pgkp4qUoTmJIPn7ReaGxL,181673,4,not_hot,108,14
the dells,love is missing from our lives,5wr0w6LR2Il09Wfp6O2zkT,0.523,0.342,0,-14.28,1,0.0333,0.607,0.00612,0.424,0.364,145.898,audio_features,spotify:track:5wr0w6LR2Il09Wfp6O2zkT,https://api.spotify.com/v1/tracks/5wr0w6LR2Il09Wfp6O2zkT,https://api.spotify.com/v1/audio-analysis/5wr0w6LR2Il09Wfp6O2zkT,255267,4,not_hot,276,18
charlie hunter,creole,2W1wZG52PIlXihmHnNXE1G,0.698,0.23,7,-16.357,0,0.0373,0.373,0.00143,0.0919,0.361,76.584,audio_features,spotify:track:2W1wZG52PIlXihmHnNXE1G,https://api.spotify.com/v1/tracks/2W1wZG52PIlXihmHnNXE1G,https://api.spotify.com/v1/audio-analysis/2W1wZG52PIlXihmHnNXE1G,342400,4,not_hot,26,16
john mayall & the bluesbreakers,it ain't right,6moGMWt8K47pryh8li1YNF,0.436,0.815,4,-8.814,1,0.0587,0.202,0.000499,0.358,0.887,131.681,audio_features,spotify:track:6moGMWt8K47pryh8li1YNF,https://api.spotify.com/v1/tracks/6moGMWt8K47pryh8li1YNF,https://api.spotify.com/v1/audio-analysis/6moGMWt8K47pryh8li1YNF,162973,4,not_hot,-1,5
whitesnake,till the day i die,1qOU8KzFifXE9YrgjVwYvc,0.292,0.823,7,-6.763,1,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,audio_features,spotify:track:1qOU8KzFifXE9YrgjVwYvc,https://api.spotify.com/v1/tracks/1qOU8KzFifXE9YrgjVwYvc,https://api.spotify.com/v1/audio-analysis/1qOU8KzFifXE9YrgjVwYvc,275395,4,not_hot,112,23
vandenberg,burning heart,2VN7uPrbryJ7nE2MXX3f9a,0.652,0.609,9,-9.684,0,0.028,0.298,8.79e-06,0.0573,0.646,98.125,audio_features,spotify:track:2VN7uPrbryJ7nE2MXX3f9a,https://api.spotify.com/v1/tracks/2VN7uPrbryJ7nE2MXX3f9a,https://api.spotify.com/v1/audio-analysis/2VN7uPrbryJ7nE2MXX3f9a,230107,4,not_hot,239,1
ella fitzgerald,a woman is a sometime thing,73Hn7c2f0IzvcxmpqswGFa,0.521,0.136,1,-16.353,1,0.0477,0.856,0.0,0.109,0.357,76.433,audio_features,spotify:track:73Hn7c2f0IzvcxmpqswGFa,https://api.spotify.com/v1/tracks/73Hn7c2f0IzvcxmpqswGFa,https://api.spotify.com/v1/audio-analysis/73Hn7c2f0IzvcxmpqswGFa,180048,4,not_hot,128,8
the duprees,the sky's the limit,1bgKnEPujoiQzz0pc6gdt7,0.322,0.36,1,-8.429,1,0.0273,0.893,2.92e-06,0.0918,0.378,97.63,audio_features,spotify:track:1bgKnEPujoiQzz0pc6gdt7,https://api.spotify.com/v1/tracks/1bgKnEPujoiQzz0pc6gdt7,https://api.spotify.com/v1/audio-analysis/1bgKnEPujoiQzz0pc6gdt7,170187,3,not_hot,44,13
bad religion,yesterday,2pMPWE7PJH1PizfgGRMnR9,0.359,0.367,9,-7.684,1,0.0335,0.738,1.43e-06,0.0736,0.104,83.331,audio_features,spotify:track:2pMPWE7PJH1PizfgGRMnR9,https://api.spotify.com/v1/tracks/2pMPWE7PJH1PizfgGRMnR9,https://api.spotify.com/v1/audio-analysis/2pMPWE7PJH1PizfgGRMnR9,175453,4,not_hot,253,13
bad religion,sanity,2pMPWE7PJH1PizfgGRMnR9,0.359,0.367,9,-7.684,1,0.0335,0.738,1.43e-06,0.0736,0.104,83.331,audio_features,spotify:track:2pMPWE7PJH1PizfgGRMnR9,https://api.spotify.com/v1/tracks/2pMPWE7PJH1PizfgGRMnR9,https://api.spotify.com/v1/audio-analysis/2pMPWE7PJH1PizfgGRMnR9,175453,4,not_hot,253,13
the beatles,tell me why,0Wzp5pWPoX0YoBg002HXL9,0.267,0.688,11,-6.309,0,0.0388,0.586,0.0,0.307,0.797,150.942,audio_features,spotify:track:0Wzp5pWPoX0YoBg002HXL9,https://api.spotify.com/v1/tracks/0Wzp5pWPoX0YoBg002HXL9,https://api.spotify.com/v1/audio-analysis/0Wzp5pWPoX0YoBg002HXL9,128693,3,not_hot,151,2
wayman tisdale,when i opened up my eyes,4V0XiFqittbfSMH2QYZRKV,0.676,0.599,0,-9.829,1,0.0394,0.137,0.942,0.246,0.658,100.024,audio_features,spotify:track:4V0XiFqittbfSMH2QYZRKV,https://api.spotify.com/v1/tracks/4V0XiFqittbfSMH2QYZRKV,https://api.spotify.com/v1/audio-analysis/4V0XiFqittbfSMH2QYZRKV,280307,4,not_hot,86,7
al stewart,sirens of titan,395ZYCrLELWM3MtMzGskaF,0.641,0.525,9,-10.003,0,0.0297,0.211,3.86e-06,0.079,0.899,125.775,audio_features,spotify:track:395ZYCrLELWM3MtMzGskaF,https://api.spotify.com/v1/tracks/395ZYCrLELWM3MtMzGskaF,https://api.spotify.com/v1/audio-analysis/395ZYCrLELWM3MtMzGskaF,169707,4,not_hot,101,20
sun ra,but not for me,0EjtZmOLT6WLShJRHCFWVU,0.373,0.108,8,-16.105,1,0.0286,0.668,0.756,0.168,0.354,72.118,audio_features,spotify:track:0EjtZmOLT6WLShJRHCFWVU,https://api.spotify.com/v1/tracks/0EjtZmOLT6WLShJRHCFWVU,https://api.spotify.com/v1/audio-analysis/0EjtZmOLT6WLShJRHCFWVU,127398,4,not_hot,182,2
taylor mcferrin,so cold in the summer,4BJyt25nburVwbnESDeIc7,0.49,0.774,0,-5.436,0,0.0604,0.00305,8.16e-05,0.12,0.297,153.048,audio_features,spotify:track:4BJyt25nburVwbnESDeIc7,https://api.spotify.com/v1/tracks/4BJyt25nburVwbnESDeIc7,https://api.spotify.com/v1/audio-analysis/4BJyt25nburVwbnESDeIc7,273440,4,not_hot,175,23
breaking benjamin,so cold,4BJyt25nburVwbnESDeIc7,0.49,0.774,0,-5.436,0,0.0604,0.00305,8.16e-05,0.12,0.297,153.048,audio_features,spotify:track:4BJyt25nburVwbnESDeIc7,https://api.spotify.com/v1/tracks/4BJyt25nburVwbnESDeIc7,https://api.spotify.com/v1/audio-analysis/4BJyt25nburVwbnESDeIc7,273440,4,not_hot,175,23
merle haggard,silver wings,5DMGnZllsLYdfd5dvia1bz,0.544,0.281,4,-14.573,1,0.0276,0.805,0.000103,0.148,0.44,105.319,audio_features,spotify:track:5DMGnZllsLYdfd5dvia1bz,https://api.spotify.com/v1/tracks/5DMGnZllsLYdfd5dvia1bz,https://api.spotify.com/v1/audio-analysis/5DMGnZllsLYdfd5dvia1bz,165947,4,not_hot,21,20
(hed) p.e.,raise hell,44WBNnkJAtTEWIkmrco6Mv,0.576,0.967,2,-3.733,1,0.106,0.0122,0.0,0.26,0.514,145.967,audio_features,spotify:track:44WBNnkJAtTEWIkmrco6Mv,https://api.spotify.com/v1/tracks/44WBNnkJAtTEWIkmrco6Mv,https://api.spotify.com/v1/audio-analysis/44WBNnkJAtTEWIkmrco6Mv,309667,4,not_hot,117,12
marc antoine,latin quarter,22ZHATFd20i0h5nCkJIDgp,0.619,0.781,7,-7.16,1,0.0328,0.513,0.876,0.063,0.647,102.023,audio_features,spotify:track:22ZHATFd20i0h5nCkJIDgp,https://api.spotify.com/v1/tracks/22ZHATFd20i0h5nCkJIDgp,https://api.spotify.com/v1/audio-analysis/22ZHATFd20i0h5nCkJIDgp,306560,4,not_hot,60,12
bob dylan,to be alone with you,6HSXNV0b4M4cLJ7ljgVVeh,0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,audio_features,spotify:track:6HSXNV0b4M4cLJ7ljgVVeh,https://api.spotify.com/v1/tracks/6HSXNV0b4M4cLJ7ljgVVeh,https://api.spotify.com/v1/audio-analysis/6HSXNV0b4M4cLJ7ljgVVeh,149880,4,not_hot,70,30
bob dylan,goin' to acapulco,6HSXNV0b4M4cLJ7ljgVVeh,0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,audio_features,spotify:track:6HSXNV0b4M4cLJ7ljgVVeh,https://api.spotify.com/v1/tracks/6HSXNV0b4M4cLJ7ljgVVeh,https://api.spotify.com/v1/audio-analysis/6HSXNV0b4M4cLJ7ljgVVeh,149880,4,not_hot,70,30
bob dylan,lily of the west,6HSXNV0b4M4cLJ7ljgVVeh,0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,audio_features,spotify:track:6HSXNV0b4M4cLJ7ljgVVeh,https://api.spotify.com/v1/tracks/6HSXNV0b4M4cLJ7ljgVVeh,https://api.spotify.com/v1/audio-analysis/6HSXNV0b4M4cLJ7ljgVVeh,149880,4,not_hot,70,30
michael franks,monkey see-monkey do,65LeJBEMVBGJ8u68Cw8LXZ,0.659,0.374,9,-13.536,1,0.221,0.648,0.0,0.0865,0.834,79.158,audio_features,spotify:track:65LeJBEMVBGJ8u68Cw8LXZ,https://api.spotify.com/v1/tracks/65LeJBEMVBGJ8u68Cw8LXZ,https://api.spotify.com/v1/audio-analysis/65LeJBEMVBGJ8u68Cw8LXZ,215293,4,not_hot,1,28
collin raye,a bible and a bus ticket home,3bjCcWDx3IdJRUcATZt95n,0.508,0.469,7,-7.57,1,0.0252,0.182,0.0,0.12,0.259,79.694,audio_features,spotify:track:3bjCcWDx3IdJRUcATZt95n,https://api.spotify.com/v1/tracks/3bjCcWDx3IdJRUcATZt95n,https://api.spotify.com/v1/audio-analysis/3bjCcWDx3IdJRUcATZt95n,234400,4,not_hot,171,25
placebo,every you every me,2Srd8Jgif3kc6ou6Z4pSYJ,0.478,0.923,10,-7.547,1,0.0569,2.7e-05,0.719,0.325,0.165,133.135,audio_features,spotify:track:2Srd8Jgif3kc6ou6Z4pSYJ,https://api.spotify.com/v1/tracks/2Srd8Jgif3kc6ou6Z4pSYJ,https://api.spotify.com/v1/audio-analysis/2Srd8Jgif3kc6ou6Z4pSYJ,213800,4,not_hot,-1,9
david bowie,quicksand,63PgfGFgAZUEzwGouciEC5,0.422,0.245,2,-17.091,1,0.0344,0.344,0.0,0.0737,0.329,117.347,audio_features,spotify:track:63PgfGFgAZUEzwGouciEC5,https://api.spotify.com/v1/tracks/63PgfGFgAZUEzwGouciEC5,https://api.spotify.com/v1/audio-analysis/63PgfGFgAZUEzwGouciEC5,306480,4,not_hot,60,12
burning spear,marcus say jah no dead,25CZJ6UB16xuDXMQulPwtt,0.705,0.526,5,-12.033,0,0.0586,0.00495,0.00207,0.118,0.412,123.157,audio_features,spotify:track:25CZJ6UB16xuDXMQulPwtt,https://api.spotify.com/v1/tracks/25CZJ6UB16xuDXMQulPwtt,https://api.spotify.com/v1/audio-analysis/25CZJ6UB16xuDXMQulPwtt,237333,4,not_hot,270,17
the gun club,preaching the blues,4O4WrsiKj5fXuCs560vT2l,0.342,0.816,9,-9.238,1,0.0785,0.000939,8.16e-05,0.148,0.384,156.986,audio_features,spotify:track:4O4WrsiKj5fXuCs560vT2l,https://api.spotify.com/v1/tracks/4O4WrsiKj5fXuCs560vT2l,https://api.spotify.com/v1/audio-analysis/4O4WrsiKj5fXuCs560vT2l,241334,4,not_hot,202,17
ted nugent,"workin' hard, playin' hard",2f0P7iELCvAlV8j6Z3rGDE,0.484,0.711,2,-7.784,1,0.0331,0.0183,0.173,0.0941,0.49,148.189,audio_features,spotify:track:2f0P7iELCvAlV8j6Z3rGDE,https://api.spotify.com/v1/tracks/2f0P7iELCvAlV8j6Z3rGDE,https://api.spotify.com/v1/audio-analysis/2f0P7iELCvAlV8j6Z3rGDE,503067,4,not_hot,178,29
ted nugent,magic party,2f0P7iELCvAlV8j6Z3rGDE,0.484,0.711,2,-7.784,1,0.0331,0.0183,0.173,0.0941,0.49,148.189,audio_features,spotify:track:2f0P7iELCvAlV8j6Z3rGDE,https://api.spotify.com/v1/tracks/2f0P7iELCvAlV8j6Z3rGDE,https://api.spotify.com/v1/audio-analysis/2f0P7iELCvAlV8j6Z3rGDE,503067,4,not_hot,178,29
ted nugent,tooth fang & claw,2f0P7iELCvAlV8j6Z3rGDE,0.484,0.711,2,-7.784,1,0.0331,0.0183,0.173,0.0941,0.49,148.189,audio_features,spotify:track:2f0P7iELCvAlV8j6Z3rGDE,https://api.spotify.com/v1/tracks/2f0P7iELCvAlV8j6Z3rGDE,https://api.spotify.com/v1/audio-analysis/2f0P7iELCvAlV8j6Z3rGDE,503067,4,not_hot,178,29
whitesnake,victim of love,0IhUdJRoolbYeEMPL59XPm,0.263,0.759,0,-7.288,1,0.0431,0.0555,0.0,0.231,0.429,179.904,audio_features,spotify:track:0IhUdJRoolbYeEMPL59XPm,https://api.spotify.com/v1/tracks/0IhUdJRoolbYeEMPL59XPm,https://api.spotify.com/v1/audio-analysis/0IhUdJRoolbYeEMPL59XPm,284496,4,not_hot,88,7
jah shaka,school of dub,4W9vnsbTJuSNFQeSsRWfK5,0.804,0.352,1,-16.076,1,0.0526,0.00157,0.911,0.156,0.886,128.218,audio_features,spotify:track:4W9vnsbTJuSNFQeSsRWfK5,https://api.spotify.com/v1/tracks/4W9vnsbTJuSNFQeSsRWfK5,https://api.spotify.com/v1/audio-analysis/4W9vnsbTJuSNFQeSsRWfK5,226373,4,not_hot,200,1
jah shaka,verse 1,4W9vnsbTJuSNFQeSsRWfK5,0.804,0.352,1,-16.076,1,0.0526,0.00157,0.911,0.156,0.886,128.218,audio_features,spotify:track:4W9vnsbTJuSNFQeSsRWfK5,https://api.spotify.com/v1/tracks/4W9vnsbTJuSNFQeSsRWfK5,https://api.spotify.com/v1/audio-analysis/4W9vnsbTJuSNFQeSsRWfK5,226373,4,not_hot,200,1
incubus,out from under,6KtLECDztnah63TNmV4Plw,0.246,0.768,9,-7.48,1,0.0387,0.000631,0.301,0.102,0.35,169.873,audio_features,spotify:track:6KtLECDztnah63TNmV4Plw,https://api.spotify.com/v1/tracks/6KtLECDztnah63TNmV4Plw,https://api.spotify.com/v1/audio-analysis/6KtLECDztnah63TNmV4Plw,212733,4,not_hot,195,9
labi siffre,"crying, laughing, loving, lying",28UWzdVYFe36w0GwDJlIwJ,0.508,0.394,7,-14.837,1,0.0275,0.797,0.393,0.0773,0.349,99.928,audio_features,spotify:track:28UWzdVYFe36w0GwDJlIwJ,https://api.spotify.com/v1/tracks/28UWzdVYFe36w0GwDJlIwJ,https://api.spotify.com/v1/audio-analysis/28UWzdVYFe36w0GwDJlIwJ,183200,4,not_hot,105,14
slim thug,diamonds,3y515eKGtMDKWDZNOU9beC,0.78,0.705,1,-3.641,0,0.0924,0.0102,0.0034,0.11,0.32,155.992,audio_features,spotify:track:3y515eKGtMDKWDZNOU9beC,https://api.spotify.com/v1/tracks/3y515eKGtMDKWDZNOU9beC,https://api.spotify.com/v1/audio-analysis/3y515eKGtMDKWDZNOU9beC,230707,4,not_hot,261,1
slim thug,hoggs on da grind,3y515eKGtMDKWDZNOU9beC,0.78,0.705,1,-3.641,0,0.0924,0.0102,0.0034,0.11,0.32,155.992,audio_features,spotify:track:3y515eKGtMDKWDZNOU9beC,https://api.spotify.com/v1/tracks/3y515eKGtMDKWDZNOU9beC,https://api.spotify.com/v1/audio-analysis/3y515eKGtMDKWDZNOU9beC,230707,4,not_hot,261,1
the dear hunter,what it means to be alone,7qoevFlh0HPPt3mJXoTJoZ,0.445,0.849,10,-3.543,1,0.0436,0.00758,0.000107,0.623,0.33,139.992,audio_features,spotify:track:7qoevFlh0HPPt3mJXoTJoZ,https://api.spotify.com/v1/tracks/7qoevFlh0HPPt3mJXoTJoZ,https://api.spotify.com/v1/audio-analysis/7qoevFlh0HPPt3mJXoTJoZ,289693,3,not_hot,5,21
wishbone ash,handy,3xleExcIVAQcXGd6igrryZ,0.503,0.653,8,-7.033,1,0.0753,0.0141,0.0,0.171,0.334,125.046,audio_features,spotify:track:3xleExcIVAQcXGd6igrryZ,https://api.spotify.com/v1/tracks/3xleExcIVAQcXGd6igrryZ,https://api.spotify.com/v1/audio-analysis/3xleExcIVAQcXGd6igrryZ,172153,4,not_hot,74,13
papa roach,blood brothers,2Ll44WxlG2eiqL6NtEnf8M,0.475,0.958,2,-3.322,0,0.0581,0.000277,2.2e-06,0.432,0.624,169.16,audio_features,spotify:track:2Ll44WxlG2eiqL6NtEnf8M,https://api.spotify.com/v1/tracks/2Ll44WxlG2eiqL6NtEnf8M,https://api.spotify.com/v1/audio-analysis/2Ll44WxlG2eiqL6NtEnf8M,213867,4,not_hot,-1,9
311,hey yo,0HDaKOlVAfUWXdFR2RhBtN,0.441,0.922,6,-6.644,0,0.0655,0.000179,1.97e-06,0.381,0.565,175.411,audio_features,spotify:track:0HDaKOlVAfUWXdFR2RhBtN,https://api.spotify.com/v1/tracks/0HDaKOlVAfUWXdFR2RhBtN,https://api.spotify.com/v1/audio-analysis/0HDaKOlVAfUWXdFR2RhBtN,172160,4,not_hot,74,13
311,homebrew,0HDaKOlVAfUWXdFR2RhBtN,0.441,0.922,6,-6.644,0,0.0655,0.000179,1.97e-06,0.381,0.565,175.411,audio_features,spotify:track:0HDaKOlVAfUWXdFR2RhBtN,https://api.spotify.com/v1/tracks/0HDaKOlVAfUWXdFR2RhBtN,https://api.spotify.com/v1/audio-analysis/0HDaKOlVAfUWXdFR2RhBtN,172160,4,not_hot,74,13
the blackwater fever,the blackwater fever,69WEfPRBt197LrKUjnBd5G,0.576,0.0236,8,-25.633,0,0.0334,0.994,0.95,0.0998,0.224,94.009,audio_features,spotify:track:69WEfPRBt197LrKUjnBd5G,https://api.spotify.com/v1/tracks/69WEfPRBt197LrKUjnBd5G,https://api.spotify.com/v1/audio-analysis/69WEfPRBt197LrKUjnBd5G,113560,4,not_hot,230,2
black rob,i love you baby,71u5SjnkSQgzIt1UzHchbi,0.736,0.705,7,-6.231,1,0.24,0.0579,0.0,0.321,0.557,86.404,audio_features,spotify:track:71u5SjnkSQgzIt1UzHchbi,https://api.spotify.com/v1/tracks/71u5SjnkSQgzIt1UzHchbi,https://api.spotify.com/v1/audio-analysis/71u5SjnkSQgzIt1UzHchbi,238840,4,not_hot,289,17
black rob,thug story,71u5SjnkSQgzIt1UzHchbi,0.736,0.705,7,-6.231,1,0.24,0.0579,0.0,0.321,0.557,86.404,audio_features,spotify:track:71u5SjnkSQgzIt1UzHchbi,https://api.spotify.com/v1/tracks/71u5SjnkSQgzIt1UzHchbi,https://api.spotify.com/v1/audio-analysis/71u5SjnkSQgzIt1UzHchbi,238840,4,not_hot,289,17
vern gosdin,stone cold heart,3by8IfnW9dZ2t4pZw1WVxz,0.419,0.453,8,-7.685,1,0.0437,0.539,0.0,0.0971,0.356,140.327,audio_features,spotify:track:3by8IfnW9dZ2t4pZw1WVxz,https://api.spotify.com/v1/tracks/3by8IfnW9dZ2t4pZw1WVxz,https://api.spotify.com/v1/audio-analysis/3by8IfnW9dZ2t4pZw1WVxz,191308,3,not_hot,217,11
demi lovato,stone cold,3by8IfnW9dZ2t4pZw1WVxz,0.419,0.453,8,-7.685,1,0.0437,0.539,0.0,0.0971,0.356,140.327,audio_features,spotify:track:3by8IfnW9dZ2t4pZw1WVxz,https://api.spotify.com/v1/tracks/3by8IfnW9dZ2t4pZw1WVxz,https://api.spotify.com/v1/audio-analysis/3by8IfnW9dZ2t4pZw1WVxz,191308,3,not_hot,217,11
38 special,stone cold believer,3by8IfnW9dZ2t4pZw1WVxz,0.419,0.453,8,-7.685,1,0.0437,0.539,0.0,0.0971,0.356,140.327,audio_features,spotify:track:3by8IfnW9dZ2t4pZw1WVxz,https://api.spotify.com/v1/tracks/3by8IfnW9dZ2t4pZw1WVxz,https://api.spotify.com/v1/audio-analysis/3by8IfnW9dZ2t4pZw1WVxz,191308,3,not_hot,217,11
"bobby ""blue"" bland",i pity the fool,5sNhJi3tY90NDSXvnRyElL,0.681,0.433,10,-12.14,0,0.0566,0.663,7.79e-06,0.0792,0.556,74.971,audio_features,spotify:track:5sNhJi3tY90NDSXvnRyElL,https://api.spotify.com/v1/tracks/5sNhJi3tY90NDSXvnRyElL,https://api.spotify.com/v1/audio-analysis/5sNhJi3tY90NDSXvnRyElL,160893,4,not_hot,18,5
alton ellis,breaking up,2ACEZokhi5fKPcpGslKy4r,0.807,0.492,5,-9.911,1,0.0461,0.103,0.00382,0.0733,0.853,116.543,audio_features,spotify:track:2ACEZokhi5fKPcpGslKy4r,https://api.spotify.com/v1/tracks/2ACEZokhi5fKPcpGslKy4r,https://api.spotify.com/v1/audio-analysis/2ACEZokhi5fKPcpGslKy4r,198053,4,not_hot,160,4
fleet foxes,battery kinzie,4U7HfHTdn80sDr2uiQY2cF,0.496,0.138,4,-15.135,1,0.0274,0.853,2.41e-05,0.653,0.114,91.9,audio_features,spotify:track:4U7HfHTdn80sDr2uiQY2cF,https://api.spotify.com/v1/tracks/4U7HfHTdn80sDr2uiQY2cF,https://api.spotify.com/v1/audio-analysis/4U7HfHTdn80sDr2uiQY2cF,191400,4,not_hot,217,11
